version,type,target,status,mr_sources,google_doc_sources
3.4.4,schema,ApplicationVmSpec.host,mention,operation-api!192 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/192); operation-api!70 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/70); operation-api!68 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/68); operation-api!46 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/46); operation-api!36 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/36); operation-api!35 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/35); operation-api!33 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/33); operation-api!32 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/32); operation-api!30 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/30); operation-api!29 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/29); operation-api!26 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/26); tower!20094 (http://gitlab.smartx.com/frontend/tower/-/merge_requests/20094),OApi Label 添加 Key Value 自测 (https://docs.google.com/document/d/17NoW1HrIPD3EKc9ujYE8ZZVcbiyBW4edGYfB390mNIw/edit); 备份计划 API (https://docs.google.com/document/d/1J3rm7Llu2ANLKHrkagAK3NanaVgPDpS2XgPwWKbjNO4/edit); OApi 添加独占逻辑容量自测 (https://docs.google.com/document/d/1NTIecYSBo7TKmKaQufUf0pmYFJQe240-A87LDpXbvwU/edit); 从内容库模版批量创建虚拟机 API (https://docs.google.com/document/d/1oAdA59G69GYIct5xro0XWo9lcOXzrC1rTd7Knq3PvJ8/edit)
3.4.4,schema,ApplicationVmSpec.cpu,mention,operation-api!203 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/203); operation-api!68 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/68); operation-api!43 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/43),从内容库模版批量创建虚拟机 API (https://docs.google.com/document/d/1oAdA59G69GYIct5xro0XWo9lcOXzrC1rTd7Knq3PvJ8/edit)
3.4.4,schema,ApplicationVmSpec.cluster,mention,operation-api!274 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/274); operation-api!242 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/242); operation-api!189 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/189); operation-api!173 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/173); operation-api!166 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/166); operation-api!160 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/160); operation-api!153 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/153); operation-api!140 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/140); operation-api!116 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/116); operation-api!94 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/94); operation-api!92 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/92); operation-api!86 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/86); operation-api!79 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/79); operation-api!73 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/73); operation-api!70 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/70); operation-api!68 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/68); operation-api!60 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/60); operation-api!46 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/46); operation-api!44 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/44); operation-api!43 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/43); operation-api!30 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/30); operation-api!24 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/24); operation-api!6 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/6); tower!21471 (http://gitlab.smartx.com/frontend/tower/-/merge_requests/21471); tower!22605 (http://gitlab.smartx.com/frontend/tower/-/merge_requests/22605),OApi Label 添加 Key Value 自测 (https://docs.google.com/document/d/17NoW1HrIPD3EKc9ujYE8ZZVcbiyBW4edGYfB390mNIw/edit); 备份计划 API (https://docs.google.com/document/d/1J3rm7Llu2ANLKHrkagAK3NanaVgPDpS2XgPwWKbjNO4/edit); OApi 添加独占逻辑容量自测 (https://docs.google.com/document/d/1NTIecYSBo7TKmKaQufUf0pmYFJQe240-A87LDpXbvwU/edit); Everoute API (https://docs.google.com/document/d/1P5TiMlKw2Q4R_WtC7BMnRVg4b43qpXNrKQBHGze1sK8/edit); 可观测性服务-取消系统服务关联 API (https://docs.google.com/document/d/1hc3kzOvWe8kzfRgF4hjM08wK60eANLnAwGh5iqYXjkk/edit); 从内容库模版批量创建虚拟机 API (https://docs.google.com/document/d/1oAdA59G69GYIct5xro0XWo9lcOXzrC1rTd7Knq3PvJ8/edit); 清理系统服务的报警通知配置 API (https://docs.google.com/document/d/1pH1bjY3sJTb3a_qLVdirZwnadOucY5Hu6D_Ky6G7SYk/edit)
3.4.4,schema,ApplicationVmSpecPlacementSituation.enum,mention,operation-api!93 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/93); operation-api!84 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/84); operation-api!45 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/45),VPC 安全服务 API (https://docs.google.com/document/d/1Yh1wFd8xgb5Z_6APRJE3jXBDZKtfUzMRmRyJwRHPPeg/edit)
3.4.4,schema,ApplicationVmSpecPlacementVerb.enum,mention,operation-api!93 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/93); operation-api!84 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/84); operation-api!45 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/45),VPC 安全服务 API (https://docs.google.com/document/d/1Yh1wFd8xgb5Z_6APRJE3jXBDZKtfUzMRmRyJwRHPPeg/edit)
3.4.4,schema,ApplicationVmSpecAffinityPolicy.enum,mention,operation-api!93 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/93); operation-api!84 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/84); operation-api!45 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/45),VPC 安全服务 API (https://docs.google.com/document/d/1Yh1wFd8xgb5Z_6APRJE3jXBDZKtfUzMRmRyJwRHPPeg/edit)
3.4.4,schema,ApplicationVmSpecDefinition.placement,mention,operation-api!184 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/184); operation-api!79 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/79),从内容库模版批量创建虚拟机 API (https://docs.google.com/document/d/1oAdA59G69GYIct5xro0XWo9lcOXzrC1rTd7Knq3PvJ8/edit)
3.4.4,schema,ApplicationVmSpecDefinition.name,mention,operation-api!236 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/236); operation-api!167 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/167); operation-api!166 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/166); operation-api!160 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/160); operation-api!116 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/116); operation-api!93 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/93); operation-api!86 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/86); operation-api!79 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/79); operation-api!70 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/70); operation-api!68 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/68); operation-api!60 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/60); operation-api!46 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/46); operation-api!44 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/44); operation-api!43 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/43); operation-api!42 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/42); operation-api!35 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/35); operation-api!32 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/32); operation-api!29 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/29); operation-api!26 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/26); operation-api!24 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/24); operation-api!22 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/22); operation-api!6 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/6),备份计划 API (https://docs.google.com/document/d/1J3rm7Llu2ANLKHrkagAK3NanaVgPDpS2XgPwWKbjNO4/edit); OApi 添加独占逻辑容量自测 (https://docs.google.com/document/d/1NTIecYSBo7TKmKaQufUf0pmYFJQe240-A87LDpXbvwU/edit); VPC/VPC子网/路由表 API (https://docs.google.com/document/d/1Y6v8qWl3Js8S-sc4cYkwsT8dDXI8rB2nErKnjZUlr74/edit); VPC 安全服务 API (https://docs.google.com/document/d/1Yh1wFd8xgb5Z_6APRJE3jXBDZKtfUzMRmRyJwRHPPeg/edit); VPC 网关服务 API (https://docs.google.com/document/d/1nwP2Wa0a5IPb7JTDWCFTQ98PEkuiO5bpWfEOwZaUVDs/edit); 从内容库模版批量创建虚拟机 API (https://docs.google.com/document/d/1oAdA59G69GYIct5xro0XWo9lcOXzrC1rTd7Knq3PvJ8/edit)
3.4.4,schema,ApplicationVmSpecDefinition.group,mention,operation-api!184 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/184); operation-api!79 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/79); operation-api!78 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/78); operation-api!72 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/72); operation-api!32 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/32),VPC 安全服务 API (https://docs.google.com/document/d/1Yh1wFd8xgb5Z_6APRJE3jXBDZKtfUzMRmRyJwRHPPeg/edit); VPC 网关服务 API (https://docs.google.com/document/d/1nwP2Wa0a5IPb7JTDWCFTQ98PEkuiO5bpWfEOwZaUVDs/edit); 从内容库模版批量创建虚拟机 API (https://docs.google.com/document/d/1oAdA59G69GYIct5xro0XWo9lcOXzrC1rTd7Knq3PvJ8/edit)
3.4.4,schema,ApplicationVmSpecDefinition.template,mention,operation-api!186 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/186); operation-api!184 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/184); operation-api!166 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/166); operation-api!140 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/140); operation-api!126 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/126); operation-api!88 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/88); operation-api!87 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/87); operation-api!80 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/80); operation-api!79 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/79); operation-api!74 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/74); operation-api!68 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/68); operation-api!61 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/61); operation-api!59 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/59); operation-api!58 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/58); operation-api!55 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/55); operation-api!50 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/50); operation-api!45 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/45); operation-api!44 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/44); operation-api!24 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/24); operation-api!6 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/6); operation-api!2 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/2),VM 相关操作支持 VPC API (https://docs.google.com/document/d/1AIpK5l_-DVR98tucAVfI_6MhgPO2kVNBySSUeVC2ZkY/edit); OApi 添加独占逻辑容量自测 (https://docs.google.com/document/d/1NTIecYSBo7TKmKaQufUf0pmYFJQe240-A87LDpXbvwU/edit); Everoute API (https://docs.google.com/document/d/1P5TiMlKw2Q4R_WtC7BMnRVg4b43qpXNrKQBHGze1sK8/edit); 从内容库模版批量创建虚拟机 API (https://docs.google.com/document/d/1oAdA59G69GYIct5xro0XWo9lcOXzrC1rTd7Knq3PvJ8/edit)
3.4.4,schema,DeployCloudTowerApplicationParams.name,mention,operation-api!236 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/236); operation-api!167 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/167); operation-api!166 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/166); operation-api!160 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/160); operation-api!116 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/116); operation-api!93 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/93); operation-api!86 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/86); operation-api!79 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/79); operation-api!70 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/70); operation-api!68 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/68); operation-api!60 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/60); operation-api!46 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/46); operation-api!44 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/44); operation-api!43 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/43); operation-api!42 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/42); operation-api!35 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/35); operation-api!32 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/32); operation-api!29 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/29); operation-api!26 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/26); operation-api!24 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/24); operation-api!22 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/22); operation-api!6 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/6),备份计划 API (https://docs.google.com/document/d/1J3rm7Llu2ANLKHrkagAK3NanaVgPDpS2XgPwWKbjNO4/edit); OApi 添加独占逻辑容量自测 (https://docs.google.com/document/d/1NTIecYSBo7TKmKaQufUf0pmYFJQe240-A87LDpXbvwU/edit); VPC/VPC子网/路由表 API (https://docs.google.com/document/d/1Y6v8qWl3Js8S-sc4cYkwsT8dDXI8rB2nErKnjZUlr74/edit); VPC 安全服务 API (https://docs.google.com/document/d/1Yh1wFd8xgb5Z_6APRJE3jXBDZKtfUzMRmRyJwRHPPeg/edit); VPC 网关服务 API (https://docs.google.com/document/d/1nwP2Wa0a5IPb7JTDWCFTQ98PEkuiO5bpWfEOwZaUVDs/edit); 从内容库模版批量创建虚拟机 API (https://docs.google.com/document/d/1oAdA59G69GYIct5xro0XWo9lcOXzrC1rTd7Knq3PvJ8/edit)
3.4.4,schema,DatacenterWhereUniqueInput.id,mention,operation-api!274 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/274); operation-api!243 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/243); operation-api!242 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/242); operation-api!178 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/178); operation-api!177 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/177); operation-api!171 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/171); operation-api!169 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/169); operation-api!166 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/166); operation-api!160 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/160); operation-api!159 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/159); operation-api!149 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/149); operation-api!142 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/142); operation-api!140 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/140); operation-api!138 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/138); operation-api!118 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/118); operation-api!116 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/116); operation-api!110 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/110); operation-api!105 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/105); operation-api!95 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/95); operation-api!93 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/93); operation-api!86 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/86); operation-api!85 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/85); operation-api!79 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/79); operation-api!70 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/70); operation-api!68 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/68); operation-api!67 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/67); operation-api!64 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/64); operation-api!63 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/63); operation-api!60 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/60); operation-api!58 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/58); operation-api!55 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/55); operation-api!54 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/54); operation-api!46 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/46); operation-api!45 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/45); operation-api!44 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/44); operation-api!43 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/43); operation-api!39 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/39); operation-api!35 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/35); operation-api!32 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/32); operation-api!29 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/29); operation-api!26 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/26); operation-api!24 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/24); operation-api!21 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/21); operation-api!7 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/7); operation-api!6 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/6); operation-api!2 (http://gitlab.smartx.com/frontend/operation-api/-/merge_requests/2); tower!16644 (http://gitlab.smartx.com/frontend/tower/-/merge_requests/16644); tower!18531 (http://gitlab.smartx.com/frontend/tower/-/merge_requests/18531); tower!20094 (http://gitlab.smartx.com/frontend/tower/-/merge_requests/20094),OApi Label 添加 Key Value 自测 (https://docs.google.com/document/d/17NoW1HrIPD3EKc9ujYE8ZZVcbiyBW4edGYfB390mNIw/edit); VM 相关操作支持 VPC API (https://docs.google.com/document/d/1AIpK5l_-DVR98tucAVfI_6MhgPO2kVNBySSUeVC2ZkY/edit); 备份计划 API (https://docs.google.com/document/d/1J3rm7Llu2ANLKHrkagAK3NanaVgPDpS2XgPwWKbjNO4/edit); OApi 添加独占逻辑容量自测 (https://docs.google.com/document/d/1NTIecYSBo7TKmKaQufUf0pmYFJQe240-A87LDpXbvwU/edit); Everoute API (https://docs.google.com/document/d/1P5TiMlKw2Q4R_WtC7BMnRVg4b43qpXNrKQBHGze1sK8/edit); VPC/VPC子网/路由表 API (https://docs.google.com/document/d/1Y6v8qWl3Js8S-sc4cYkwsT8dDXI8rB2nErKnjZUlr74/edit); VPC 安全服务 API (https://docs.google.com/document/d/1Yh1wFd8xgb5Z_6APRJE3jXBDZKtfUzMRmRyJwRHPPeg/edit); 可观测性服务-取消系统服务关联 API (https://docs.google.com/document/d/1hc3kzOvWe8kzfRgF4hjM08wK60eANLnAwGh5iqYXjkk/edit); VPC 网关服务 API (https://docs.google.com/document/d/1nwP2Wa0a5IPb7JTDWCFTQ98PEkuiO5bpWfEOwZaUVDs/edit); 从内容库模版批量创建虚拟机 API (https://docs.google.com/document/d/1oAdA59G69GYIct5xro0XWo9lcOXzrC1rTd7Knq3PvJ8/edit); 清理系统服务的报警通知配置 API (https://docs.google.com/document/d/1pH1bjY3sJTb3a_qLVdirZwnadOucY5Hu6D_Ky6G7SYk/edit)
